timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465137.722,64.941,317.383,-108.887,69.824,0.000
1586465137.726,93.262,167.480,-257.812,42.480,0.000
1586465137.730,-93.262,-257.324,-466.797,-110.352,0.000
1586465137.734,-168.945,-365.234,-426.270,-101.562,0.000
1586465137.738,-9.766,-709.473,-465.332,64.941,0.000
1586465137.742,67.383,-133.789,-253.906,69.336,0.000
1586465137.746,-101.562,22.949,-327.637,-91.309,0.000
1586465137.750,-187.012,-344.238,-475.098,-138.184,0.000
1586465137.753,-17.090,92.773,-139.160,1.465,0.000
1586465137.757,109.375,436.035,-28.809,102.539,0.000
1586465137.761,-20.996,143.066,-314.453,-8.301,0.000
1586465137.765,-169.434,-429.688,-523.438,-145.020,0.000
1586465137.769,-69.824,-79.590,-295.898,-44.922,0.000
1586465137.773,111.328,363.281,-146.484,75.195,0.000
1586465137.777,36.621,-43.945,-372.070,-2.441,0.000
1586465137.781,-116.211,-805.176,-670.410,-111.816,0.000
1586465137.785,-109.375,-405.762,-357.422,-87.891,0.000
1586465137.789,24.414,700.684,157.715,41.992,0.000
1586465137.793,57.617,668.945,-20.996,53.223,0.000
1586465137.796,-113.770,-224.121,-454.590,-101.074,0.000
1586465137.800,-155.273,-456.055,-464.355,-132.812,0.000
1586465137.804,7.324,359.375,-57.129,0.488,0.000
1586465137.808,87.891,618.652,-28.320,45.898,0.000
1586465137.812,-83.008,23.926,-352.051,-66.406,0.000
1586465137.816,-191.895,-262.207,-450.195,-128.906,0.000
1586465137.820,-25.879,39.062,-250.977,-26.855,0.000
1586465137.824,117.188,154.785,-210.938,83.008,0.000
1586465137.828,1.465,-654.297,-518.555,-3.418,0.000
1586465137.832,-159.180,-497.070,-451.172,-155.273,0.000
1586465137.836,-105.957,31.250,-330.566,-81.543,0.000
1586465137.839,41.992,258.301,-188.477,61.523,0.000
1586465137.843,24.902,364.258,-87.402,-9.766,0.000
1586465137.847,-128.418,-197.266,-426.758,-143.555,0.000
1586465137.851,-139.160,-501.465,-481.445,-106.934,0.000
1586465137.855,57.129,-84.473,-301.758,38.086,0.000
1586465137.859,102.539,141.113,-283.203,41.504,0.000
1586465137.863,-89.844,-57.617,-376.465,-104.004,0.000
1586465137.867,-145.508,-482.422,-491.211,-125.000,0.000
1586465137.871,24.902,-600.098,-463.867,26.855,0.000
1586465137.875,94.727,-70.312,-252.930,83.008,0.000
1586465137.878,-72.754,167.480,-287.598,-46.875,0.000
1586465137.882,-177.246,-164.551,-436.035,-128.418,0.000
1586465137.886,-45.898,-61.035,-234.863,-31.738,0.000
1586465137.890,111.816,530.762,54.688,65.918,0.000
1586465137.894,30.273,347.168,-194.824,-19.043,0.000
1586465137.898,-158.203,-312.500,-498.047,-127.930,0.000
1586465137.902,-109.375,-271.973,-351.562,-59.570,0.000
1586465137.906,76.172,386.719,-60.547,67.871,0.000
1586465137.910,44.434,593.750,0.488,28.809,0.000
1586465137.914,-130.371,-314.453,-478.027,-108.887,0.000
1586465137.918,-133.301,-824.707,-560.547,-79.102,0.000
1586465137.921,38.086,91.309,-88.867,32.227,0.000
1586465137.925,95.215,654.785,36.621,29.297,0.000
1586465137.929,-83.008,-123.535,-403.320,-98.145,0.000
1586465137.933,-164.062,-508.301,-487.305,-155.762,0.000
1586465137.937,-3.418,345.215,-9.277,-32.715,0.000
1586465137.941,99.609,684.570,73.730,70.801,0.000
1586465137.945,-15.625,-248.047,-474.121,-21.484,0.000
1586465137.949,-140.137,-542.480,-528.320,-121.094,0.000
1586465137.953,-62.500,132.812,-184.082,-27.832,0.000
1586465137.957,102.051,572.266,20.508,67.383,0.000
1586465137.961,30.273,-40.039,-385.254,-31.250,0.000
1586465137.964,-167.969,-558.594,-545.898,-186.035,0.000
1586465137.968,-145.508,-41.992,-271.973,-145.996,0.000
1586465137.972,26.367,381.348,-112.305,5.859,0.000
1586465137.976,29.785,-240.723,-396.484,-20.996,0.000
1586465137.980,-189.453,-353.516,-482.910,-205.566,0.000
1586465137.984,-218.262,113.770,-240.723,-222.168,0.000
1586465137.988,-21.973,387.695,-12.207,-76.660,0.000
1586465137.992,41.504,381.836,-110.840,-42.969,0.000
1586465137.996,-139.648,-12.695,-419.434,-193.848,0.000
1586465138.000,-260.742,-170.898,-363.281,-260.742,0.000
1586465138.003,-112.793,162.109,-172.852,-101.562,0.000
1586465138.007,46.387,127.930,-268.555,-3.418,0.000
1586465138.011,-93.262,-279.297,-431.152,-123.047,0.000
1586465138.015,-239.746,-328.613,-435.547,-213.379,0.000
1586465138.019,-102.539,-333.008,-415.527,-91.797,0.000
1586465138.023,74.219,-367.188,-225.098,41.992,0.000
1586465138.027,-0.977,161.133,-99.609,-51.270,0.000
1586465138.031,-195.312,-87.402,-430.664,-176.758,0.000
1586465138.035,-160.156,-428.711,-457.520,-113.281,0.000
1586465138.039,41.504,-35.156,-274.414,20.020,0.000
1586465138.043,61.035,370.605,-184.082,-3.418,0.000
1586465138.046,-134.766,15.137,-377.930,-141.602,0.000
1586465138.050,-170.898,-541.992,-562.012,-142.578,0.000
1586465138.054,-25.391,-128.906,-313.965,13.184,0.000
1586465138.058,46.875,287.598,-237.793,50.781,0.000
1586465138.062,-71.777,-105.957,-446.289,-97.168,0.000
1586465138.066,-166.992,-809.570,-656.738,-148.926,0.000
1586465138.070,-68.359,-184.082,-297.363,-62.988,0.000
1586465138.074,77.148,754.883,130.859,6.348,0.000
1586465138.078,-16.113,296.875,-175.293,-76.660,0.000
1586465138.082,-167.969,-793.457,-691.406,-149.414,0.000
1586465138.086,-112.793,-250.488,-331.543,-67.383,0.000
1586465138.089,78.613,682.129,103.516,51.270,0.000
1586465138.093,56.641,303.711,-198.242,2.441,0.000
1586465138.097,-161.133,-191.406,-425.293,-149.414,0.000
1586465138.101,-165.039,-179.688,-326.660,-120.605,0.000
1586465138.105,3.418,195.312,-190.918,37.109,0.000
1586465138.109,58.105,117.188,-310.059,36.133,0.000
1586465138.113,-89.355,-426.758,-444.336,-120.605,0.000
1586465138.117,-154.297,-332.520,-351.074,-146.484,0.000
1586465138.121,20.508,426.758,-56.641,-7.812,0.000
1586465138.125,117.676,379.395,-100.586,76.172,0.000
1586465138.128,-77.148,-604.492,-466.309,-28.320,0.000
1586465138.132,-214.844,-578.613,-470.215,-141.113,0.000
1586465138.136,-82.520,100.586,-198.730,-42.480,0.000
1586465138.140,81.543,366.699,-74.219,63.477,0.000
1586465138.144,1.953,214.355,-215.332,-31.738,0.000
1586465138.148,-141.113,-358.887,-450.684,-151.367,0.000
1586465138.152,-51.270,-357.910,-379.883,-81.055,0.000
1586465138.156,139.160,83.984,-226.074,79.102,0.000
1586465138.160,86.914,402.832,-74.219,20.508,0.000
1586465138.164,-132.812,214.355,-260.254,-131.836,0.000
1586465138.168,-134.766,-65.918,-394.043,-96.680,0.000
1586465138.171,40.039,-180.664,-311.523,50.293,0.000
1586465138.175,80.078,269.531,-75.684,37.598,0.000
1586465138.179,-91.797,304.199,-214.844,-116.211,0.000
1586465138.183,-153.320,-363.281,-517.090,-149.902,0.000
1586465138.187,-14.648,-509.766,-354.980,-11.719,0.000
1586465138.191,86.426,377.441,33.203,75.684,0.000
1586465138.195,-16.113,126.953,-306.641,-42.480,0.000
1586465138.199,-154.785,-744.141,-612.305,-142.578,0.000
1586465138.203,-85.449,-667.480,-382.812,-33.691,0.000
1586465138.207,62.500,377.930,9.766,57.617,0.000
1586465138.211,13.184,283.691,-211.426,-11.230,0.000
1586465138.214,-122.559,-588.867,-570.801,-122.070,0.000
1586465138.218,-89.844,-155.273,-267.090,-78.613,0.000
1586465138.222,65.430,648.926,92.773,41.992,0.000
1586465138.226,60.059,223.633,-255.371,7.812,0.000
1586465138.230,-109.863,-565.430,-616.211,-135.742,0.000
1586465138.234,-100.586,-309.082,-367.188,-102.539,0.000
1586465138.238,68.359,510.254,88.379,38.574,0.000
1586465138.242,111.328,489.258,-43.457,56.152,0.000
1586465138.246,-62.500,-572.266,-623.047,-71.777,0.000
1586465138.250,-183.105,-765.625,-516.602,-157.715,0.000
1586465138.253,-46.875,372.070,-1.953,-48.828,0.000
1586465138.257,113.770,670.898,30.762,47.363,0.000
1586465138.261,-20.508,-39.062,-286.621,-48.828,0.000
1586465138.265,-194.824,-335.449,-460.938,-145.508,0.000
1586465138.269,-100.098,-85.449,-286.133,-59.570,0.000
1586465138.273,61.523,377.930,-23.926,64.453,0.000
1586465138.277,4.395,132.812,-209.961,-7.324,0.000
1586465138.281,-164.551,-207.031,-430.664,-143.066,0.000
1586465138.285,-120.117,49.805,-275.391,-102.051,0.000
1586465138.289,50.293,233.398,-86.914,41.504,0.000
1586465138.293,51.758,-216.797,-259.277,39.551,0.000
1586465138.296,-119.629,-225.098,-373.535,-120.117,0.000
1586465138.300,-149.902,-27.344,-315.918,-125.000,0.000
1586465138.304,35.645,260.742,-102.051,25.879,0.000
1586465138.308,106.934,502.930,44.434,70.312,0.000
1586465138.312,-63.965,214.844,-249.512,-78.613,0.000
1586465138.316,-154.785,-269.531,-470.703,-157.227,0.000
1586465138.320,-49.805,-247.070,-316.895,-20.996,0.000
1586465138.324,86.426,204.590,-119.629,65.918,0.000
1586465138.328,-10.254,-67.871,-329.102,-43.457,0.000
1586465138.332,-183.594,-412.598,-478.027,-150.879,0.000
1586465138.336,-98.145,-449.707,-448.242,-49.805,0.000
1586465138.339,83.984,163.086,-40.527,70.801,0.000
1586465138.343,43.945,530.762,20.508,9.277,0.000
1586465138.347,-147.949,-196.289,-419.922,-125.488,0.000
1586465138.351,-126.953,-698.242,-492.188,-87.402,0.000
1586465138.355,68.359,89.844,-116.211,56.641,0.000
1586465138.359,73.242,476.074,-60.059,53.711,0.000
1586465138.363,-101.562,-333.496,-517.578,-85.938,0.000
1586465138.367,-153.809,-870.605,-665.527,-108.887,0.000
1586465138.371,-21.973,1.953,-166.992,35.645,0.000
1586465138.375,72.266,607.910,41.504,72.266,0.000
1586465138.378,-75.195,-137.207,-445.312,-75.195,0.000
1586465138.382,-189.453,-760.742,-566.406,-153.320,0.000
1586465138.386,-70.801,-273.438,-270.996,-38.574,0.000
1586465138.390,70.801,345.215,-101.074,77.637,0.000
1586465138.394,0.977,-97.168,-375.488,-2.441,0.000
1586465138.398,-152.344,-782.715,-579.102,-143.555,0.000
1586465138.402,-102.051,-127.441,-251.953,-101.074,0.000
1586465138.406,101.562,656.250,81.055,43.945,0.000
1586465138.410,88.379,272.461,-172.852,-0.977,0.000
1586465138.414,-134.766,-509.766,-546.875,-148.438,0.000
1586465138.418,-166.992,-201.172,-325.684,-123.047,0.000
1586465138.421,10.742,458.008,-32.715,22.949,0.000
1586465138.425,84.473,248.535,-205.078,34.668,0.000
1586465138.429,-95.703,-422.852,-530.273,-109.375,0.000
1586465138.433,-191.406,-456.543,-405.273,-159.668,0.000
