timestamps,TP9,AF7,AF8,TP10,Right AUX
1587071728.499,-53.223,-615.234,-18.066,-27.344,0.000
1587071728.503,62.988,-14.648,34.668,208.984,0.000
1587071728.507,69.336,544.922,16.602,168.457,0.000
1587071728.511,-30.762,-12.207,-46.387,-66.406,0.000
1587071728.515,-56.641,-687.012,-51.270,-68.359,0.000
1587071728.519,35.645,-132.324,12.695,138.184,0.000
1587071728.523,90.820,426.270,6.836,181.152,0.000
1587071728.527,7.324,-170.410,-45.898,-12.695,0.000
1587071728.530,-42.969,-930.176,-67.871,-95.215,0.000
1587071728.534,26.855,-756.836,-14.648,100.586,0.000
1587071728.538,80.566,246.094,18.066,210.938,0.000
1587071728.542,27.832,316.895,-25.391,49.316,0.000
1587071728.546,-50.781,-607.422,-49.805,-112.305,0.000
1587071728.550,-7.324,-403.320,-7.812,30.273,0.000
1587071728.554,67.383,484.863,15.137,196.777,0.000
1587071728.558,25.879,376.953,-19.043,73.730,0.000
1587071728.562,-67.383,-474.609,-30.273,-150.879,0.000
1587071728.566,-58.594,-468.750,17.090,-82.031,0.000
1587071728.570,52.734,210.449,47.363,147.461,0.000
1587071728.573,54.688,135.254,24.902,140.625,0.000
1587071728.577,-48.340,-473.145,39.062,-86.426,0.000
1587071728.581,-56.152,-653.809,66.406,-119.141,0.000
1587071728.585,64.453,-107.422,125.000,117.188,0.000
1587071728.589,122.559,303.223,129.883,191.406,0.000
1587071728.593,16.602,-673.340,75.195,2.930,0.000
1587071728.597,-44.434,-713.867,53.711,-118.652,0.000
1587071728.601,36.621,-104.980,19.043,77.148,0.000
1587071728.605,105.469,198.730,4.883,245.117,0.000
1587071728.609,44.434,233.887,-28.320,84.473,0.000
1587071728.612,-51.270,-224.609,-60.547,-104.492,0.000
1587071728.616,-5.859,-379.883,-35.156,13.672,0.000
1587071728.620,121.094,-246.582,-18.555,219.238,0.000
1587071728.624,99.121,-278.320,-46.875,119.141,0.000
1587071728.628,-29.785,-575.195,-76.660,-87.402,0.000
1587071728.632,-15.625,-520.020,-48.340,-20.508,0.000
1587071728.636,119.629,-592.773,-32.227,218.750,0.000
1587071728.640,129.395,-591.797,-22.949,222.168,0.000
1587071728.644,-29.785,-224.121,-48.828,-42.969,0.000
1587071728.648,-83.008,-497.559,-81.055,-117.676,0.000
1587071728.652,23.926,-352.539,-52.246,101.562,0.000
1587071728.655,91.797,394.531,-45.410,188.965,0.000
1587071728.659,23.926,267.090,-80.566,23.438,0.000
1587071728.663,-31.250,-497.070,-101.074,-66.406,0.000
1587071728.667,50.781,-693.848,-59.082,100.098,0.000
1587071728.671,124.023,94.238,-9.766,223.633,0.000
1587071728.675,66.895,421.875,-40.039,104.004,0.000
1587071728.679,-20.508,-391.113,-62.012,-62.500,0.000
1587071728.683,19.531,-563.477,3.906,24.414,0.000
1587071728.687,122.070,253.418,18.555,254.395,0.000
1587071728.691,111.328,497.070,-20.020,194.824,0.000
1587071728.695,14.160,-312.012,-74.219,-46.387,0.000
1587071728.698,7.324,-969.238,-46.387,-23.926,0.000
