timestamps,TP9,AF7,AF8,TP10,Right AUX
1587066772.940,-44.922,102.539,-26.855,-29.785,0.000
1587066772.944,-67.383,-377.930,-312.988,-42.480,0.000
1587066772.948,-70.312,-112.793,-77.637,-59.570,0.000
1587066772.952,-35.156,432.129,194.336,-44.434,0.000
1587066772.956,-26.367,429.688,141.113,-32.227,0.000
1587066772.960,-50.781,-142.090,-171.387,-33.691,0.000
1587066772.964,-45.898,-158.691,-187.988,-41.016,0.000
1587066772.968,-12.207,230.957,123.047,-30.762,0.000
1587066772.971,0.488,88.379,8.789,-13.672,0.000
1587066772.975,-19.043,-621.094,-463.867,-11.230,0.000
1587066772.979,-54.688,-578.125,-324.707,-38.574,0.000
1587066772.983,-48.828,246.582,149.902,-55.664,0.000
1587066772.987,-30.762,276.855,50.781,-38.574,0.000
1587066772.991,-58.105,-405.273,-357.910,-39.062,0.000
1587066772.995,-69.824,-276.367,-184.082,-54.688,0.000
1587066772.999,-37.109,207.031,137.695,-25.879,0.000
1587066773.003,-14.648,330.078,118.164,-12.207,0.000
1587066773.007,-45.898,140.625,2.441,-43.457,0.000
1587066773.010,-71.289,49.316,18.066,-62.988,0.000
1587066773.014,-47.852,125.488,70.801,-37.598,0.000
1587066773.018,-22.461,270.508,110.840,-20.508,0.000
1587066773.022,-32.715,39.551,-65.430,-30.762,0.000
1587066773.026,-52.734,-171.875,-110.840,-41.016,0.000
1587066773.030,-43.457,-51.270,-63.477,-35.156,0.000
1587066773.034,-12.207,-193.848,-178.711,-4.395,0.000
1587066773.038,-8.301,-452.148,-233.398,12.207,0.000
1587066773.042,-56.641,35.645,29.785,-20.996,0.000
1587066773.046,-49.316,142.090,39.551,-35.156,0.000
1587066773.050,-12.207,48.340,25.391,-8.301,0.000
1587066773.053,-14.648,324.707,148.438,0.000,0.000
1587066773.057,-37.109,345.703,104.004,-29.785,0.000
1587066773.061,-54.199,38.086,2.930,-40.039,0.000
1587066773.065,-24.414,-178.711,-122.559,-21.484,0.000
1587066773.069,9.277,-133.789,-59.082,1.465,0.000
1587066773.073,-17.578,-10.742,20.508,-11.719,0.000
