timestamps,TP9,AF7,AF8,TP10,Right AUX
1587070665.458,26.855,-533.691,-293.457,182.617,0.000
1587070665.462,-27.344,373.047,432.129,-0.977,0.000
1587070665.466,-100.586,81.055,-13.672,-241.211,0.000
1587070665.470,-70.801,-385.742,-414.551,-110.352,0.000
1587070665.473,14.160,242.676,268.555,156.738,0.000
1587070665.477,15.137,560.059,546.387,86.426,0.000
1587070665.481,-77.148,-292.969,-314.941,-190.430,0.000
1587070665.485,-88.379,-705.566,-741.699,-194.824,0.000
1587070665.489,4.883,65.430,21.484,75.195,0.000
1587070665.493,34.180,637.207,624.023,123.047,0.000
1587070665.497,-40.039,125.977,99.121,-135.742,0.000
1587070665.501,-75.684,-731.445,-764.160,-193.359,0.000
1587070665.505,-18.555,-253.418,-277.344,48.340,0.000
1587070665.509,16.602,732.910,713.379,153.809,0.000
1587070665.512,-35.156,180.664,201.660,-57.617,0.000
1587070665.516,-88.867,-876.465,-875.977,-241.699,0.000
1587070665.520,-48.340,-358.887,-431.641,-65.430,0.000
1587070665.524,32.227,681.152,647.461,166.992,0.000
1587070665.528,28.320,161.621,225.586,53.711,0.000
1587070665.532,-71.289,-860.352,-809.082,-212.891,0.000
1587070665.536,-87.891,-330.078,-390.625,-146.973,0.000
1587070665.540,14.160,576.660,542.969,134.766,0.000
1587070665.544,38.086,456.055,492.676,104.004,0.000
1587070665.548,-58.594,-110.352,-136.230,-183.594,0.000
1587070665.552,-83.984,-113.770,-224.121,-184.570,0.000
1587070665.555,1.465,277.344,227.539,102.051,0.000
1587070665.559,43.945,420.410,435.059,167.480,0.000
1587070665.563,-25.879,81.055,58.105,-92.773,0.000
1587070665.567,-88.867,-236.816,-349.121,-226.074,0.000
1587070665.571,-25.879,-29.785,-86.426,8.301,0.000
1587070665.575,43.457,185.059,262.207,193.848,0.000
1587070665.579,-14.160,-118.164,-50.781,-20.996,0.000
1587070665.583,-105.469,-442.871,-475.586,-260.254,0.000
1587070665.587,-63.477,-190.918,-257.812,-72.266,0.000
1587070665.591,30.762,-323.730,-178.711,189.453,0.000
1587070665.595,1.953,-104.004,32.227,52.246,0.000
1587070665.598,-106.445,143.555,40.527,-241.211,0.000
1587070665.602,-89.844,-261.719,-340.820,-145.996,0.000
1587070665.606,25.879,21.973,58.594,154.785,0.000
1587070665.610,33.691,510.254,521.484,129.883,0.000
1587070665.614,-63.965,284.180,215.332,-167.969,0.000
1587070665.618,-97.168,-311.035,-378.906,-214.844,0.000
1587070665.622,-16.602,-354.980,-326.172,71.777,0.000
1587070665.626,31.738,303.223,325.684,160.156,0.000
1587070665.630,-38.086,344.238,303.223,-93.750,0.000
1587070665.634,-92.285,-599.121,-609.375,-223.633,0.000
1587070665.637,-33.203,-488.770,-491.699,-3.418,0.000
1587070665.641,30.273,602.539,570.312,180.664,0.000
1587070665.645,-10.254,550.781,489.258,-0.488,0.000
1587070665.649,-88.379,-546.387,-596.680,-226.562,0.000
1587070665.653,-63.477,-632.324,-666.016,-92.285,0.000
1587070665.657,20.508,431.152,386.230,143.555,0.000
1587070665.661,16.602,530.762,510.742,60.059,0.000
1587070665.665,-74.219,-256.836,-296.387,-207.520,0.000
1587070665.669,-73.730,-671.875,-700.684,-153.320,0.000
1587070665.673,14.648,123.047,100.586,125.977,0.000
1587070665.677,37.598,779.297,755.859,139.160,0.000
1587070665.680,-41.504,-314.941,-311.523,-119.629,0.000
1587070665.684,-100.098,-781.738,-849.609,-208.496,0.000
1587070665.688,-31.738,200.684,145.020,39.551,0.000
1587070665.692,44.922,387.207,453.613,183.105,0.000
1587070665.696,-27.832,-34.668,-14.160,-51.758,0.000
1587070665.700,-111.816,-296.875,-402.344,-250.000,0.000
1587070665.704,-50.293,-34.668,-121.582,-46.387,0.000
1587070665.708,32.227,361.328,395.508,179.199,0.000
1587070665.712,-3.418,114.258,149.414,14.160,0.000
1587070665.716,-99.609,-544.434,-578.613,-244.629,0.000
1587070665.720,-87.402,-342.773,-396.484,-140.625,0.000
1587070665.723,18.066,23.438,88.379,145.996,0.000
1587070665.727,35.156,-379.395,-205.566,105.957,0.000
1587070665.731,-71.289,-259.277,-289.551,-196.289,0.000
1587070665.735,-83.008,-229.492,-358.887,-183.105,0.000
1587070665.739,2.930,10.254,-9.277,101.074,0.000
1587070665.743,23.926,529.297,525.879,128.418,0.000
1587070665.747,-63.477,246.094,179.199,-147.461,0.000
1587070665.751,-120.117,-577.148,-627.930,-243.652,0.000
1587070665.755,-43.457,-322.266,-332.031,5.859,0.000
1587070665.759,23.926,507.324,527.344,159.180,0.000
1587070665.762,-27.344,177.734,200.195,-48.828,0.000
1587070665.766,-102.051,-519.531,-536.621,-249.512,0.000
1587070665.770,-57.617,-834.961,-765.625,-54.688,0.000
1587070665.774,17.090,-88.379,25.879,168.945,0.000
1587070665.778,-10.742,693.359,659.668,12.695,0.000
1587070665.782,-83.496,-59.570,-126.465,-233.398,0.000
1587070665.786,-69.336,-359.863,-385.742,-138.184,0.000
1587070665.790,7.812,420.898,404.785,120.605,0.000
1587070665.794,11.230,820.801,790.039,83.984,0.000
1587070665.798,-64.453,49.805,20.020,-181.641,0.000
1587070665.802,-88.867,-455.078,-491.699,-198.242,0.000
1587070665.805,-0.977,166.016,128.418,80.078,0.000
1587070665.809,51.270,402.344,429.199,164.551,0.000
1587070665.813,-26.367,-335.449,-296.875,-93.262,0.000
1587070665.817,-87.402,-883.789,-899.902,-226.074,0.000
1587070665.821,-40.527,1.953,-63.965,-14.648,0.000
1587070665.825,21.484,664.062,646.973,158.203,0.000
1587070665.829,-20.996,183.594,197.266,-16.602,0.000
1587070665.833,-106.445,-257.324,-320.312,-246.582,0.000
1587070665.837,-86.914,81.543,-12.695,-114.746,0.000
1587070665.841,9.766,602.051,580.566,156.738,0.000
1587070665.845,3.418,417.969,461.914,67.383,0.000
1587070665.848,-94.727,-160.156,-195.801,-213.379,0.000
1587070665.852,-85.938,-221.680,-318.359,-146.973,0.000
1587070665.856,12.695,102.051,98.145,136.719,0.000
