timestamps,TP9,AF7,AF8,TP10,Right AUX
1586465081.140,14.648,-82.520,-429.688,33.203,0.000
1586465081.143,49.805,-82.031,-554.199,-6.836,0.000
1586465081.147,65.918,-92.773,-612.793,-18.066,0.000
1586465081.151,13.184,-97.168,-462.402,22.949,0.000
1586465081.155,-35.645,-83.496,-423.828,11.230,0.000
1586465081.159,17.090,-85.938,-505.371,-25.391,0.000
1586465081.163,51.270,-88.379,-627.930,-29.785,0.000
1586465081.167,-15.137,-79.102,-538.574,25.879,0.000
1586465081.171,-65.430,-89.355,-454.590,62.988,0.000
1586465081.175,-33.203,-100.586,-538.574,21.484,0.000
1586465081.179,3.418,-88.379,-553.223,-23.438,0.000
1586465081.183,22.461,-82.031,-487.305,0.488,0.000
1586465081.186,54.199,-81.055,-437.988,29.785,0.000
1586465081.190,47.852,-71.777,-627.441,36.133,0.000
1586465081.194,18.066,-80.566,-691.895,-11.719,0.000
1586465081.198,0.000,-89.355,-540.039,-39.551,0.000
1586465081.202,-46.387,-84.961,-445.801,26.855,0.000
1586465081.206,-26.367,-84.961,-457.520,30.762,0.000
1586465081.210,69.336,-81.055,-566.895,-19.531,0.000
1586465081.214,45.898,-77.637,-522.461,-17.578,0.000
1586465081.218,-5.371,-78.613,-472.656,45.898,0.000
1586465081.222,19.531,-75.684,-563.477,46.387,0.000
1586465081.225,55.176,-74.219,-471.191,12.207,0.000
1586465081.229,50.781,-79.590,-474.609,7.812,0.000
1586465081.233,13.184,-78.125,-575.684,33.691,0.000
1586465081.237,32.715,-70.312,-533.203,48.828,0.000
1586465081.241,29.785,-68.359,-485.352,44.434,0.000
1586465081.245,-31.250,-82.520,-603.027,14.648,0.000
1586465081.249,4.883,-85.938,-553.223,29.785,0.000
1586465081.253,62.988,-71.289,-477.051,53.223,0.000
1586465081.257,43.457,-70.312,-493.652,12.207,0.000
1586465081.261,52.734,-76.172,-542.969,-4.395,0.000
1586465081.265,46.875,-72.266,-700.684,23.926,0.000
1586465081.268,40.039,-62.500,-668.945,59.570,0.000
1586465081.272,76.660,-50.781,-430.176,42.969,0.000
1586465081.276,85.938,-49.805,-515.625,16.113,0.000
1586465081.280,46.875,-59.082,-607.422,25.391,0.000
1586465081.284,13.184,-60.547,-480.957,71.777,0.000
1586465081.288,42.480,-57.617,-523.926,102.051,0.000
1586465081.292,131.348,-47.852,-592.773,46.875,0.000
1586465081.296,178.223,-50.781,-556.152,-0.488,0.000
1586465081.300,111.816,-54.688,-501.953,33.203,0.000
1586465081.304,38.574,-53.711,-502.930,62.012,0.000
1586465081.308,32.715,-60.059,-578.125,59.082,0.000
1586465081.311,84.473,-70.801,-683.105,37.598,0.000
1586465081.315,83.984,-73.242,-561.035,69.824,0.000
1586465081.319,-40.039,-58.105,-410.156,98.145,0.000
1586465081.323,-14.648,-58.105,-513.184,55.664,0.000
1586465081.327,110.840,-66.406,-629.883,23.438,0.000
1586465081.331,119.141,-72.266,-534.668,12.207,0.000
1586465081.335,48.340,-79.102,-444.336,31.738,0.000
1586465081.339,-25.879,-81.055,-480.957,44.922,0.000
1586465081.343,10.254,-76.172,-515.137,24.414,0.000
1586465081.347,86.914,-73.242,-563.965,7.812,0.000
1586465081.350,24.414,-76.172,-552.246,35.156,0.000
1586465081.354,-20.508,-71.777,-622.070,80.078,0.000
1586465081.358,28.809,-63.965,-637.695,61.523,0.000
1586465081.362,105.957,-73.242,-459.473,6.836,0.000
1586465081.366,148.926,-78.125,-471.680,31.738,0.000
1586465081.370,50.781,-71.289,-521.484,71.289,0.000
1586465081.374,31.250,-67.383,-479.980,51.758,0.000
1586465081.378,123.535,-59.570,-482.910,22.949,0.000
1586465081.382,74.707,-65.918,-545.410,33.203,0.000
1586465081.386,-27.832,-72.266,-531.250,52.734,0.000
1586465081.390,35.156,-70.312,-451.172,69.336,0.000
1586465081.393,141.602,-69.824,-497.070,38.574,0.000
1586465081.397,25.391,-82.031,-625.977,2.441,0.000
1586465081.401,-89.355,-99.121,-588.379,40.039,0.000
1586465081.405,-18.066,-83.008,-464.355,61.523,0.000
1586465081.409,48.828,-70.312,-447.266,23.438,0.000
